Device_id,Component,Timestamp(us),Total Reserved(MB),Device
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,DEVMM,1773307480213395.860	,0.0,NPU:0
0,DEVMM,1773307480233404.210	,0.0,NPU:0
0,DEVMM,1773307480253381.810	,0.0,NPU:0
0,DEVMM,1773307480273387.780	,0.0,NPU:0
0,DEVMM,1773307480286801.250	,0.0,NPU:0
0,KERNEL,1773307480213395.860	,0.0,NPU:0
0,KERNEL,1773307480233404.210	,0.0,NPU:0
0,KERNEL,1773307480253381.810	,0.0,NPU:0
0,KERNEL,1773307480273387.780	,0.0,NPU:0
0,KERNEL,1773307480286801.250	,0.0,NPU:0
0,LIBMEDIA,1773307480213395.860	,0.0,NPU:0
0,LIBMEDIA,1773307480233404.210	,0.0,NPU:0
0,LIBMEDIA,1773307480253381.810	,0.0,NPU:0
0,LIBMEDIA,1773307480273387.780	,0.0,NPU:0
0,LIBMEDIA,1773307480286801.250	,0.0,NPU:0
0,CCECPU,1773307480213395.860	,0.0,NPU:0
0,CCECPU,1773307480233404.210	,0.0,NPU:0
0,CCECPU,1773307480253381.810	,0.0,NPU:0
0,CCECPU,1773307480273387.780	,0.0,NPU:0
0,CCECPU,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,ROS,1773307480213395.860	,0.0,NPU:0
0,ROS,1773307480233404.210	,0.0,NPU:0
0,ROS,1773307480253381.810	,0.0,NPU:0
0,ROS,1773307480273387.780	,0.0,NPU:0
0,ROS,1773307480286801.250	,0.0,NPU:0
0,HCCP,1773307480213395.860	,0.0,NPU:0
0,HCCP,1773307480233404.210	,0.0,NPU:0
0,HCCP,1773307480253381.810	,0.0,NPU:0
0,HCCP,1773307480273387.780	,0.0,NPU:0
0,HCCP,1773307480286801.250	,0.0,NPU:0
0,ROCE,1773307480213395.860	,0.0,NPU:0
0,ROCE,1773307480233404.210	,0.0,NPU:0
0,ROCE,1773307480253381.810	,0.0,NPU:0
0,ROCE,1773307480273387.780	,0.0,NPU:0
0,ROCE,1773307480286801.250	,0.0,NPU:0
0,TEFUSION,1773307480213395.860	,0.0,NPU:0
0,TEFUSION,1773307480233404.210	,0.0,NPU:0
0,TEFUSION,1773307480253381.810	,0.0,NPU:0
0,TEFUSION,1773307480273387.780	,0.0,NPU:0
0,TEFUSION,1773307480286801.250	,0.0,NPU:0
0,PROFILING,1773307480213395.860	,0.0,NPU:0
0,PROFILING,1773307480233404.210	,0.0,NPU:0
0,PROFILING,1773307480253381.810	,0.0,NPU:0
0,PROFILING,1773307480273387.780	,0.0,NPU:0
0,PROFILING,1773307480286801.250	,0.0,NPU:0
0,DP,1773307480213395.860	,0.0,NPU:0
0,DP,1773307480233404.210	,0.0,NPU:0
0,DP,1773307480253381.810	,0.0,NPU:0
0,DP,1773307480273387.780	,0.0,NPU:0
0,DP,1773307480286801.250	,0.0,NPU:0
0,APP,1773307480213395.860	,238.0,NPU:0
0,APP,1773307480233404.210	,238.0,NPU:0
0,APP,1773307480253381.810	,238.0,NPU:0
0,APP,1773307480273387.780	,238.0,NPU:0
0,APP,1773307480286801.250	,238.0,NPU:0
0,TS,1773307480213395.860	,0.0,NPU:0
0,TS,1773307480233404.210	,0.0,NPU:0
0,TS,1773307480253381.810	,0.0,NPU:0
0,TS,1773307480273387.780	,0.0,NPU:0
0,TS,1773307480286801.250	,0.0,NPU:0
0,TSDUMP,1773307480213395.860	,0.0,NPU:0
0,TSDUMP,1773307480233404.210	,0.0,NPU:0
0,TSDUMP,1773307480253381.810	,0.0,NPU:0
0,TSDUMP,1773307480273387.780	,0.0,NPU:0
0,TSDUMP,1773307480286801.250	,0.0,NPU:0
0,AICPU,1773307480213395.860	,0.0,NPU:0
0,AICPU,1773307480233404.210	,0.0,NPU:0
0,AICPU,1773307480253381.810	,0.0,NPU:0
0,AICPU,1773307480273387.780	,0.0,NPU:0
0,AICPU,1773307480286801.250	,0.0,NPU:0
0,LP,1773307480213395.860	,0.0,NPU:0
0,LP,1773307480233404.210	,0.0,NPU:0
0,LP,1773307480253381.810	,0.0,NPU:0
0,LP,1773307480273387.780	,0.0,NPU:0
0,LP,1773307480286801.250	,0.0,NPU:0
0,TDT,1773307480213395.860	,0.0,NPU:0
0,TDT,1773307480233404.210	,0.0,NPU:0
0,TDT,1773307480253381.810	,0.0,NPU:0
0,TDT,1773307480273387.780	,0.0,NPU:0
0,TDT,1773307480286801.250	,0.0,NPU:0
0,FE,1773307480213395.860	,0.0,NPU:0
0,FE,1773307480233404.210	,0.0,NPU:0
0,FE,1773307480253381.810	,0.0,NPU:0
0,FE,1773307480273387.780	,0.0,NPU:0
0,FE,1773307480286801.250	,0.0,NPU:0
0,MD,1773307480213395.860	,0.0,NPU:0
0,MD,1773307480233404.210	,0.0,NPU:0
0,MD,1773307480253381.810	,0.0,NPU:0
0,MD,1773307480273387.780	,0.0,NPU:0
0,MD,1773307480286801.250	,0.0,NPU:0
0,MB,1773307480213395.860	,0.0,NPU:0
0,MB,1773307480233404.210	,0.0,NPU:0
0,MB,1773307480253381.810	,0.0,NPU:0
0,MB,1773307480273387.780	,0.0,NPU:0
0,MB,1773307480286801.250	,0.0,NPU:0
0,ME,1773307480213395.860	,0.0,NPU:0
0,ME,1773307480233404.210	,0.0,NPU:0
0,ME,1773307480253381.810	,0.0,NPU:0
0,ME,1773307480273387.780	,0.0,NPU:0
0,ME,1773307480286801.250	,0.0,NPU:0
0,IMU,1773307480213395.860	,0.0,NPU:0
0,IMU,1773307480233404.210	,0.0,NPU:0
0,IMU,1773307480253381.810	,0.0,NPU:0
0,IMU,1773307480273387.780	,0.0,NPU:0
0,IMU,1773307480286801.250	,0.0,NPU:0
0,IMP,1773307480213395.860	,0.0,NPU:0
0,IMP,1773307480233404.210	,0.0,NPU:0
0,IMP,1773307480253381.810	,0.0,NPU:0
0,IMP,1773307480273387.780	,0.0,NPU:0
0,IMP,1773307480286801.250	,0.0,NPU:0
0,GE,1773307480213395.860	,0.0,NPU:0
0,GE,1773307480233404.210	,0.0,NPU:0
0,GE,1773307480253381.810	,0.0,NPU:0
0,GE,1773307480273387.780	,0.0,NPU:0
0,GE,1773307480286801.250	,0.0,NPU:0
0,Unknown,1773307480213395.860	,0.0,NPU:0
0,Unknown,1773307480233404.210	,0.0,NPU:0
0,Unknown,1773307480253381.810	,0.0,NPU:0
0,Unknown,1773307480273387.780	,0.0,NPU:0
0,Unknown,1773307480286801.250	,0.0,NPU:0
0,CAMERA,1773307480213395.860	,0.0,NPU:0
0,CAMERA,1773307480233404.210	,0.0,NPU:0
0,CAMERA,1773307480253381.810	,0.0,NPU:0
0,CAMERA,1773307480273387.780	,0.0,NPU:0
0,CAMERA,1773307480286801.250	,0.0,NPU:0
0,ASCENDCL,1773307480213395.860	,0.0,NPU:0
0,ASCENDCL,1773307480233404.210	,0.0,NPU:0
0,ASCENDCL,1773307480253381.810	,0.0,NPU:0
0,ASCENDCL,1773307480273387.780	,0.0,NPU:0
0,ASCENDCL,1773307480286801.250	,0.0,NPU:0
0,TEEOS,1773307480213395.860	,0.0,NPU:0
0,TEEOS,1773307480233404.210	,0.0,NPU:0
0,TEEOS,1773307480253381.810	,0.0,NPU:0
0,TEEOS,1773307480273387.780	,0.0,NPU:0
0,TEEOS,1773307480286801.250	,0.0,NPU:0
0,ISP,1773307480213395.860	,0.0,NPU:0
0,ISP,1773307480233404.210	,0.0,NPU:0
0,ISP,1773307480253381.810	,0.0,NPU:0
0,ISP,1773307480273387.780	,0.0,NPU:0
0,ISP,1773307480286801.250	,0.0,NPU:0
0,SIS,1773307480213395.860	,0.0,NPU:0
0,SIS,1773307480233404.210	,0.0,NPU:0
0,SIS,1773307480253381.810	,0.0,NPU:0
0,SIS,1773307480273387.780	,0.0,NPU:0
0,SIS,1773307480286801.250	,0.0,NPU:0
0,HSM,1773307480213395.860	,0.0,NPU:0
0,HSM,1773307480233404.210	,0.0,NPU:0
0,HSM,1773307480253381.810	,0.0,NPU:0
0,HSM,1773307480273387.780	,0.0,NPU:0
0,HSM,1773307480286801.250	,0.0,NPU:0
0,DSS,1773307480213395.860	,0.0,NPU:0
0,DSS,1773307480233404.210	,0.0,NPU:0
0,DSS,1773307480253381.810	,0.0,NPU:0
0,DSS,1773307480273387.780	,0.0,NPU:0
0,DSS,1773307480286801.250	,0.0,NPU:0
0,PROCMGR,1773307480213395.860	,0.0,NPU:0
0,PROCMGR,1773307480233404.210	,0.0,NPU:0
0,PROCMGR,1773307480253381.810	,0.0,NPU:0
0,PROCMGR,1773307480273387.780	,0.0,NPU:0
0,PROCMGR,1773307480286801.250	,0.0,NPU:0
0,BBOX,1773307480213395.860	,0.0,NPU:0
0,BBOX,1773307480233404.210	,0.0,NPU:0
0,BBOX,1773307480253381.810	,0.0,NPU:0
0,BBOX,1773307480273387.780	,0.0,NPU:0
0,BBOX,1773307480286801.250	,0.0,NPU:0
